Year,StateAbbr,StateDesc,CityName,GeographicLevel,Category,Measure,DataValueTypeID,Data_Value_Pct,Population2010,CityFIPS
2014,OR,Oregon,Gresham,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,22,105594,4131250
2014,OR,Oregon,Beaverton,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,32.2,89803,4105350
2014,OR,Oregon,Eugene,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,28.7,156185,4123850
2014,OR,Oregon,Hillsboro,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,16.2,91611,4134100
2014,OR,Oregon,Hillsboro,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,32.8,91611,4134100
2014,OR,Oregon,Salem,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,32.6,154637,4164900
2014,OR,Oregon,Gresham,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,18.9,105594,4131250
2014,OR,Oregon,Salem,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,18.5,154637,4164900
2014,OR,Oregon,Bend,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,14.6,76639,4105800
2014,OR,Oregon,Bend,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,26.1,76639,4105800
2014,OR,Oregon,Eugene,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,17.7,156185,4123850
2014,OR,Oregon,Eugene,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,18.9,156185,4123850
2014,OR,Oregon,Portland,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,24.3,583776,4159000
2014,OR,Oregon,Portland,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,20.4,583776,4159000
2014,OR,Oregon,Portland,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,15.4,583776,4159000
2014,OR,Oregon,Bend,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,30,76639,4105800
2014,OR,Oregon,Medford,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,19.2,74907,4147000
2014,OR,Oregon,Eugene,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,31.4,156185,4123850
2014,OR,Oregon,Medford,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,20.3,74907,4147000
2014,OR,Oregon,Bend,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,20.1,76639,4105800
2014,PA,Pennsylvania,Scranton,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,25.2,76089,4269000
2014,PA,Pennsylvania,Bethlehem,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,26.2,74982,4206088
2014,PA,Pennsylvania,Pittsburgh,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,33.1,305704,4261000
2014,PA,Pennsylvania,Scranton,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,32.1,76089,4269000
2014,PA,Pennsylvania,Reading,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,41.3,88082,4263624
2014,PA,Pennsylvania,Philadelphia,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,44.3,1526006,4260000
2014,PA,Pennsylvania,Erie,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,27.6,101786,4224000
2014,PA,Pennsylvania,Erie,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,37.3,101786,4224000
2014,PA,Pennsylvania,Philadelphia,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,17.5,1526006,4260000
2014,PA,Pennsylvania,Bethlehem,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,21.2,74982,4206088
2014,PA,Pennsylvania,Allentown,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,24.3,118032,4202000
2014,PA,Pennsylvania,Reading,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,41.7,88082,4263624
2014,PA,Pennsylvania,Erie,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,16.9,101786,4224000
2014,PA,Pennsylvania,Scranton,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,16.5,76089,4269000
2014,PA,Pennsylvania,Erie,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,36,101786,4224000
2014,PA,Pennsylvania,Scranton,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,27.3,76089,4269000
2014,PA,Pennsylvania,Allentown,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,36.6,118032,4202000
2014,PA,Pennsylvania,Scranton,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,39.6,76089,4269000
2014,PA,Pennsylvania,Reading,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,12.9,88082,4263624
2014,PA,Pennsylvania,Pittsburgh,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,40.5,305704,4261000
2014,PA,Pennsylvania,Philadelphia,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,25.5,1526006,4260000
2014,PA,Pennsylvania,Allentown,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,15.4,118032,4202000
2014,PA,Pennsylvania,Erie,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,26.1,101786,4224000
2014,PA,Pennsylvania,Philadelphia,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,33.9,1526006,4260000
2014,PA,Pennsylvania,Pittsburgh,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,23.1,305704,4261000
2014,PA,Pennsylvania,Reading,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,28,88082,4263624
2014,PA,Pennsylvania,Bethlehem,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,17,74982,4206088
2014,PA,Pennsylvania,Bethlehem,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,38.7,74982,4206088
2014,PA,Pennsylvania,Pittsburgh,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,24.6,305704,4261000
2014,PA,Pennsylvania,Philadelphia,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,29,1526006,4260000
2014,PA,Pennsylvania,Pittsburgh,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,18.9,305704,4261000
2014,PA,Pennsylvania,Bethlehem,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,33.6,74982,4206088
2014,PA,Pennsylvania,Allentown,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,32.3,118032,4202000
2014,PA,Pennsylvania,Allentown,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,42.3,118032,4202000
2014,PA,Pennsylvania,Reading,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,37.1,88082,4263624
2014,RI,Rhode Island,Providence,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,31.6,178042,4459000
2014,RI,Rhode Island,Pawtucket,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,16.5,71148,4454640
2014,RI,Rhode Island,Providence,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,20.2,178042,4459000
2014,RI,Rhode Island,Warwick,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,22,82672,4474300
2014,RI,Rhode Island,Warwick,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,36.5,82672,4474300
2014,RI,Rhode Island,Providence,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,14.9,178042,4459000
2014,RI,Rhode Island,Warwick,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,18.3,82672,4474300
2014,RI,Rhode Island,Cranston,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,24,80387,4419180
2014,RI,Rhode Island,Providence,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,42.4,178042,4459000
2014,RI,Rhode Island,Pawtucket,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,30.3,71148,4454640
2014,RI,Rhode Island,Cranston,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,18.1,80387,4419180
2014,RI,Rhode Island,Providence,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,32.2,178042,4459000
2014,RI,Rhode Island,Pawtucket,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,22.3,71148,4454640
2014,RI,Rhode Island,Warwick,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,28.9,82672,4474300
2014,RI,Rhode Island,Cranston,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,18.8,80387,4419180
2014,RI,Rhode Island,Cranston,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,38.7,80387,4419180
2014,RI,Rhode Island,Pawtucket,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,30.3,71148,4454640
2014,RI,Rhode Island,Warwick,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,20,82672,4474300
2014,RI,Rhode Island,Cranston,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,25.5,80387,4419180
2014,RI,Rhode Island,Pawtucket,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,42.2,71148,4454640
2014,SC,South Carolin,Rock Hill,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,14.6,66154,4561405
2014,SC,South Carolin,Mount Pleasant,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,22.9,67843,4548535
2014,SC,South Carolin,Charleston,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,19.4,120083,4513330
2014,SC,South Carolin,Charleston,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,34.7,120083,4513330
2014,SC,South Carolin,North Charleston,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,40.6,97471,4550875
2014,SC,South Carolin,Charleston,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,17.4,120083,4513330
2014,SC,South Carolin,Charleston,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,19.9,120083,4513330
2014,SC,South Carolin,Columbia,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,24.9,129272,4516000
2014,SC,South Carolin,Mount Pleasant,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,14.6,67843,4548535
2014,SC,South Carolin,Mount Pleasant,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,22.7,67843,4548535
2014,SC,South Carolin,Columbia,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,20.3,129272,4516000
2014,SC,South Carolin,Columbia,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,15.9,129272,4516000
2014,SC,South Carolin,North Charleston,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,28.4,97471,4550875
2014,SC,South Carolin,Charleston,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,28,120083,4513330
2014,SC,South Carolin,Rock Hill,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,40,66154,4561405
2014,SC,South Carolin,North Charleston,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,35.5,97471,4550875
2014,SC,South Carolin,North Charleston,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,16.8,97471,4550875
2014,SC,South Carolin,North Charleston,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,23.7,97471,4550875
2014,SC,South Carolin,Rock Hill,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,33.8,66154,4561405
2014,SC,South Carolin,Mount Pleasant,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,13.7,67843,4548535
2014,SC,South Carolin,Columbia,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,34.4,129272,4516000
2014,SC,South Carolin,Columbia,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,40.9,129272,4516000
2014,SC,South Carolin,Mount Pleasant,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,30.3,67843,4548535
2014,SC,South Carolin,Rock Hill,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,24.2,66154,4561405
2014,SC,South Carolin,Rock Hill,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,21.7,66154,4561405
2014,SD,South Dakota,Rapid City,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,17.9,67956,4652980
2014,SD,South Dakota,Rapid City,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,22.1,67956,4652980
2014,SD,South Dakota,Rapid City,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,28.1,67956,4652980
2014,SD,South Dakota,Sioux Falls,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,27.4,153888,4659020
2014,SD,South Dakota,Sioux Falls,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,18.7,153888,4659020
2014,SD,South Dakota,Rapid City,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,28.6,67956,4652980
2014,SD,South Dakota,Sioux Falls,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,19,153888,4659020
2014,SD,South Dakota,Sioux Falls,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,30.5,153888,4659020
2014,SD,South Dakota,Rapid City,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,20.3,67956,4652980
2014,SD,South Dakota,Sioux Falls,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,19.8,153888,4659020
2014,TN,Tennessee,Knoxville,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,32.4,178874,4740000
2014,TN,Tennessee,Murfreesboro,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,24.5,108755,4751560
2014,TN,Tennessee,Chattanooga,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,38.1,167674,4714000
2014,TN,Tennessee,Nashville,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,26.7,601222,4752006
2014,TN,Tennessee,Chattanooga,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,11,167674,4714000
2014,TN,Tennessee,Murfreesboro,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,21.7,108755,4751560
2014,TN,Tennessee,Chattanooga,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,24.1,167674,4714000
2014,TN,Tennessee,Murfreesboro,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,36.7,108755,4751560
2014,TN,Tennessee,Knoxville,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,10.8,178874,4740000
2014,TN,Tennessee,Knoxville,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,39,178874,4740000
2014,TN,Tennessee,Clarksville,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,28.2,132929,4715160
2014,TN,Tennessee,Knoxville,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,25.4,178874,4740000
2014,TN,Tennessee,Murfreesboro,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,12.4,108755,4751560
2014,TN,Tennessee,Chattanooga,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,29.2,167674,4714000
2014,TN,Tennessee,Nashville,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,22.6,601222,4752006
2014,TN,Tennessee,Nashville,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,12.3,601222,4752006
2014,TN,Tennessee,Memphis,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,39.8,646889,4748000
2014,TN,Tennessee,Memphis,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,24.4,646889,4748000
2014,TN,Tennessee,Clarksville,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,38.3,132929,4715160
2014,TN,Tennessee,Nashville,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,31.1,601222,4752006
2014,TN,Tennessee,Knoxville,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,27.7,178874,4740000
2014,TN,Tennessee,Nashville,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,36.3,601222,4752006
2014,TN,Tennessee,Chattanooga,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,35.1,167674,4714000
2014,TN,Tennessee,Clarksville,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,30.8,132929,4715160
2014,TN,Tennessee,Memphis,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,31.6,646889,4748000
2014,TN,Tennessee,Clarksville,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,11.7,132929,4715160
2014,TN,Tennessee,Memphis,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,36.3,646889,4748000
2014,TN,Tennessee,Memphis,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,9.6,646889,4748000
2014,TN,Tennessee,Murfreesboro,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,29.9,108755,4751560
2014,TN,Tennessee,Clarksville,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,23.2,132929,4715160
2014,TX,Texas,Pharr,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,39.6,70400,4857200
2014,TX,Texas,Edinburg,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,14.3,77100,4822660
2014,TX,Texas,Pharr,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,16.2,70400,4857200
2014,TX,Texas,Pasadena,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,15.9,149043,4856000
2014,TX,Texas,Pharr,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,33.5,70400,4857200
2014,TX,Texas,Abilene,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,33.7,117063,4801000
2014,TX,Texas,Laredo,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,13.6,236091,4841464
2014,TX,Texas,Austin,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,26,790390,4805000
2014,TX,Texas,Edinburg,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,36.5,77100,4822660
2014,TX,Texas,Corpus Christi,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,35.4,305215,4817000
2014,TX,Texas,Odessa,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,35.3,99940,4853388
2014,TX,Texas,San Antonio,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,15.2,1327407,4865000
2014,TX,Texas,Baytown,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,30,71802,4806128
2014,TX,Texas,Austin,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,13.2,790390,4805000
2014,TX,Texas,League City,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,13.7,83560,4841980
2014,TX,Texas,Pasadena,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,17.1,149043,4856000
2014,TX,Texas,League City,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,17.6,83560,4841980
2014,TX,Texas,League City,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,26.8,83560,4841980
2014,TX,Texas,Missouri City,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,13.3,67358,4848804
2014,TX,Texas,Missouri City,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,15.1,67358,4848804
2014,TX,Texas,Missouri City,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,29,67358,4848804
2014,TX,Texas,Odessa,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,18.2,99940,4853388
2014,TX,Texas,Dallas,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,34.9,1197816,4819000
2014,TX,Texas,McKinney,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,32.8,131117,4845744
2014,TX,Texas,College Station,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,30.3,93857,4815976
2014,TX,Texas,College Station,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,21.8,93857,4815976
2014,TX,Texas,Garland,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,17.4,226876,4829000
2014,TX,Texas,Mission,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,35.8,77058,4848768
2014,TX,Texas,Abilene,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,19.6,117063,4801000
2014,TX,Texas,San Antonio,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,32.9,1327407,4865000
2014,TX,Texas,Tyler,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,34.7,96900,4874144
2014,TX,Texas,Carrollton,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,26.8,119097,4813024
2014,TX,Texas,Mission,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,30.1,77058,4848768
2014,TX,Texas,Pearland,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,20.7,91252,4856348
2014,TX,Texas,Pearland,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,27.5,91252,4856348
2014,TX,Texas,Laredo,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,33.3,236091,4841464
2014,TX,Texas,Pharr,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,13.1,70400,4857200
2014,TX,Texas,Lubbock,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,33.5,229573,4845000
2014,TX,Texas,Denton,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,29.9,113383,4819972
2014,TX,Texas,Round Rock,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,32.2,99887,4863500
2014,TX,Texas,Round Rock,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,30.5,99887,4863500
2014,TX,Texas,Killeen,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,14.7,127921,4839148
2014,TX,Texas,Fort Worth,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,28.3,741206,4827000
2014,TX,Texas,Richardson,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,12.7,99223,4861796
2014,TX,Texas,Dallas,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,30.5,1197816,4819000
2014,TX,Texas,Killeen,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,28.7,127921,4839148
2014,TX,Texas,College Station,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,15.4,93857,4815976
2014,TX,Texas,Lubbock,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,33,229573,4845000
2014,TX,Texas,Grand Prairie,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,32,175396,4830464
2014,TX,Texas,Mesquite,City,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,AgeAdjPrv,28.1,139824,4847892
2014,TX,Texas,Arlington,City,Unhealthy Behaviors,Binge drinking among adults aged >=18 Years,AgeAdjPrv,15.3,365438,4804000
2014,TX,Texas,San Antonio,City,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 Years,AgeAdjPrv,36.8,1327407,4865000
2014,TX,Texas,Lewisville,City,Unhealthy Behaviors,Obesity among adults aged >=18 Years,AgeAdjPrv,28.3,95290,4842508
2014,TX,Texas,Plano,City,Unhealthy Behaviors,Current smoking among adults aged >=18 Years,AgeAdjPrv,11.8,259841,4858016
